Continent,Continent Code,Country,Country Code,State,State Code,Via,Via Code,Year,Month,Month Code,Arrivals,processed_at
Europa,6,França,68,Distrito Federal,7,Aérea,1,2024,Janeiro,1,108,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,Distrito Federal,7,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Grécia,69,Distrito Federal,7,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
América Central e Caribe,2,Guatemala,15,Distrito Federal,7,Aérea,1,2024,Janeiro,1,6,2026-01-15 01:47:11
América do Sul,4,Guiana,31,Distrito Federal,7,Aérea,1,2024,Janeiro,1,5,2026-01-15 01:47:11
África,1,Outros países da África,11,Distrito Federal,7,Aérea,1,2024,Janeiro,1,5,2026-01-15 01:47:11
América Central e Caribe,2,Haiti,16,Distrito Federal,7,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
Europa,6,Holanda,70,Distrito Federal,7,Aérea,1,2024,Janeiro,1,21,2026-01-15 01:47:11
Europa,6,Hungria,71,Distrito Federal,7,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Ásia,5,Índia,44,Distrito Federal,7,Aérea,1,2024,Janeiro,1,6,2026-01-15 01:47:11
Ásia,5,Indonésia,45,Distrito Federal,7,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Ásia,5,Irã,46,Distrito Federal,7,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Irlanda,72,Distrito Federal,7,Aérea,1,2024,Janeiro,1,21,2026-01-15 01:47:11
Ásia,5,Israel,47,Distrito Federal,7,Aérea,1,2024,Janeiro,1,9,2026-01-15 01:47:11
Europa,6,Itália,73,Distrito Federal,7,Aérea,1,2024,Janeiro,1,67,2026-01-15 01:47:11
Ásia,5,Japão,48,Distrito Federal,7,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Europa,6,Lituânia,75,Distrito Federal,7,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Europa,6,Luxemburgo,76,Distrito Federal,7,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Ásia,5,Malásia,50,Distrito Federal,7,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
África,1,Outros países da África,11,Distrito Federal,7,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
África,1,Outros países da África,11,Distrito Federal,7,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
África,1,Marrocos,6,Distrito Federal,7,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América do Norte,3,México,25,Distrito Federal,7,Aérea,1,2024,Janeiro,1,27,2026-01-15 01:47:11
África,1,Moçambique,7,Distrito Federal,7,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
América Central e Caribe,2,Nicarágua,18,Distrito Federal,7,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
Europa,6,Noruega,77,Distrito Federal,7,Aérea,1,2024,Janeiro,1,15,2026-01-15 01:47:11
Oceania,7,Nova Zelândia,91,Distrito Federal,7,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
América Central e Caribe,2,Panamá,19,Distrito Federal,7,Aérea,1,2024,Janeiro,1,17,2026-01-15 01:47:11
América do Sul,4,Paraguai,33,Distrito Federal,7,Aérea,1,2024,Janeiro,1,7,2026-01-15 01:47:11
América do Sul,4,Peru,34,Distrito Federal,7,Aérea,1,2024,Janeiro,1,371,2026-01-15 01:47:11
Europa,6,Polônia,78,Distrito Federal,7,Aérea,1,2024,Janeiro,1,6,2026-01-15 01:47:11
Europa,6,Portugal,79,Distrito Federal,7,Aérea,1,2024,Janeiro,1,825,2026-01-15 01:47:11
Europa,6,Reino Unido,80,Distrito Federal,7,Aérea,1,2024,Janeiro,1,46,2026-01-15 01:47:11
Ásia,5,República da Coreia,52,Distrito Federal,7,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
América Central e Caribe,2,República Dominicana,20,Distrito Federal,7,Aérea,1,2024,Janeiro,1,5,2026-01-15 01:47:11
Europa,6,República Tcheca,81,Distrito Federal,7,Aérea,1,2024,Janeiro,1,21,2026-01-15 01:47:11
Europa,6,Romênia,82,Distrito Federal,7,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Rússia,83,Distrito Federal,7,Aérea,1,2024,Janeiro,1,5,2026-01-15 01:47:11
América Central e Caribe,2,Outros países da América Central e Caribe,22,Distrito Federal,7,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
África,1,Outros países da África,11,Distrito Federal,7,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
Europa,6,Suécia,85,Distrito Federal,7,Aérea,1,2024,Janeiro,1,7,2026-01-15 01:47:11
Europa,6,Suíça,86,Distrito Federal,7,Aérea,1,2024,Janeiro,1,80,2026-01-15 01:47:11
Ásia,5,Tailândia,54,Distrito Federal,7,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Ásia,5,Taiwan,55,Distrito Federal,7,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
África,1,Outros países da África,11,Distrito Federal,7,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América Central e Caribe,2,Trinidad e Tobago,21,Distrito Federal,7,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Turquia,87,Distrito Federal,7,Aérea,1,2024,Janeiro,1,6,2026-01-15 01:47:11
Europa,6,Ucrânia,88,Distrito Federal,7,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América do Sul,4,Uruguai,36,Distrito Federal,7,Aérea,1,2024,Janeiro,1,6,2026-01-15 01:47:11
América do Sul,4,Venezuela,37,Distrito Federal,7,Aérea,1,2024,Janeiro,1,50,2026-01-15 01:47:11
América do Sul,4,Paraguai,33,Mato Grosso do Sul,12,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
África,1,África do Sul,1,Minas Gerais,13,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Alemanha,57,Minas Gerais,13,Aérea,1,2024,Janeiro,1,378,2026-01-15 01:47:11
América do Sul,4,Argentina,26,Minas Gerais,13,Aérea,1,2024,Janeiro,1,70,2026-01-15 01:47:11
Oceania,7,Austrália,90,Minas Gerais,13,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Europa,6,Áustria,58,Minas Gerais,13,Aérea,1,2024,Janeiro,1,5,2026-01-15 01:47:11
Europa,6,Bélgica,59,Minas Gerais,13,Aérea,1,2024,Janeiro,1,36,2026-01-15 01:47:11
América do Sul,4,Bolívia,27,Minas Gerais,13,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América do Norte,3,Canadá,23,Minas Gerais,13,Aérea,1,2024,Janeiro,1,19,2026-01-15 01:47:11
América do Sul,4,Chile,28,Minas Gerais,13,Aérea,1,2024,Janeiro,1,165,2026-01-15 01:47:11
Ásia,5,China,40,Minas Gerais,13,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
América do Sul,4,Colômbia,29,Minas Gerais,13,Aérea,1,2024,Janeiro,1,284,2026-01-15 01:47:11
América Central e Caribe,2,Costa Rica,12,Minas Gerais,13,Aérea,1,2024,Janeiro,1,28,2026-01-15 01:47:11
Europa,6,Croácia,61,Minas Gerais,13,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América Central e Caribe,2,Cuba,13,Minas Gerais,13,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
América Central e Caribe,2,Outros países da América Central e Caribe,22,Minas Gerais,13,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Dinamarca,62,Minas Gerais,13,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América Central e Caribe,2,El Salvador,14,Minas Gerais,13,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América do Sul,4,Equador,30,Minas Gerais,13,Aérea,1,2024,Janeiro,1,34,2026-01-15 01:47:11
Europa,6,Espanha,65,Minas Gerais,13,Aérea,1,2024,Janeiro,1,41,2026-01-15 01:47:11
América do Norte,3,Estados Unidos,24,Minas Gerais,13,Aérea,1,2024,Janeiro,1,442,2026-01-15 01:47:11
Europa,6,Estônia,66,Minas Gerais,13,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Ásia,5,Filipinas,43,Minas Gerais,13,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Finlândia,67,Minas Gerais,13,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Europa,6,França,68,Minas Gerais,13,Aérea,1,2024,Janeiro,1,61,2026-01-15 01:47:11
Europa,6,Grécia,69,Minas Gerais,13,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América Central e Caribe,2,Guatemala,15,Minas Gerais,13,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
América Central e Caribe,2,Haiti,16,Minas Gerais,13,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Holanda,70,Minas Gerais,13,Aérea,1,2024,Janeiro,1,22,2026-01-15 01:47:11
América Central e Caribe,2,Honduras,17,Minas Gerais,13,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
Europa,6,Hungria,71,Minas Gerais,13,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Ásia,5,Irã,46,Minas Gerais,13,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Irlanda,72,Minas Gerais,13,Aérea,1,2024,Janeiro,1,26,2026-01-15 01:47:11
Ásia,5,Israel,47,Minas Gerais,13,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Europa,6,Itália,73,Minas Gerais,13,Aérea,1,2024,Janeiro,1,194,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,Minas Gerais,13,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
África,1,Marrocos,6,Minas Gerais,13,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América do Norte,3,México,25,Minas Gerais,13,Aérea,1,2024,Janeiro,1,26,2026-01-15 01:47:11
Europa,6,Noruega,77,Minas Gerais,13,Aérea,1,2024,Janeiro,1,8,2026-01-15 01:47:11
Oceania,7,Nova Zelândia,91,Minas Gerais,13,Aérea,1,2024,Janeiro,1,5,2026-01-15 01:47:11
América Central e Caribe,2,Panamá,19,Minas Gerais,13,Aérea,1,2024,Janeiro,1,33,2026-01-15 01:47:11
América do Sul,4,Paraguai,33,Minas Gerais,13,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América do Sul,4,Peru,34,Minas Gerais,13,Aérea,1,2024,Janeiro,1,7,2026-01-15 01:47:11
Europa,6,Polônia,78,Minas Gerais,13,Aérea,1,2024,Janeiro,1,6,2026-01-15 01:47:11
Europa,6,Portugal,79,Minas Gerais,13,Aérea,1,2024,Janeiro,1,1374,2026-01-15 01:47:11
Europa,6,Reino Unido,80,Minas Gerais,13,Aérea,1,2024,Janeiro,1,156,2026-01-15 01:47:11
Ásia,5,República da Coreia,52,Minas Gerais,13,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América Central e Caribe,2,República Dominicana,20,Minas Gerais,13,Aérea,1,2024,Janeiro,1,5,2026-01-15 01:47:11
Europa,6,República Tcheca,81,Minas Gerais,13,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Romênia,82,Minas Gerais,13,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Rússia,83,Minas Gerais,13,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América Central e Caribe,2,Outros países da América Central e Caribe,22,Minas Gerais,13,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Suécia,85,Minas Gerais,13,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Suíça,86,Minas Gerais,13,Aérea,1,2024,Janeiro,1,34,2026-01-15 01:47:11
Europa,6,Ucrânia,88,Minas Gerais,13,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América do Sul,4,Venezuela,37,Minas Gerais,13,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
África,1,África do Sul,1,Pará,14,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Alemanha,57,Pará,14,Aérea,1,2024,Janeiro,1,51,2026-01-15 01:47:11
Ásia,5,Arábia Saudita,38,Pará,14,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
África,1,Outros países da África,11,Pará,14,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América do Sul,4,Argentina,26,Pará,14,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Áustria,58,Pará,14,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Bélgica,59,Pará,14,Aérea,1,2024,Janeiro,1,5,2026-01-15 01:47:11
América do Sul,4,Bolívia,27,Pará,14,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
África,1,Outros países da África,11,Pará,14,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América do Norte,3,Canadá,23,Pará,14,Aérea,1,2024,Janeiro,1,12,2026-01-15 01:47:11
América do Sul,4,Chile,28,Pará,14,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Ásia,5,China,40,Pará,14,Aérea,1,2024,Janeiro,1,11,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,Pará,14,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Ásia,5,Cingapura,42,Pará,14,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América do Sul,4,Colômbia,29,Pará,14,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
Europa,6,Croácia,61,Pará,14,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Dinamarca,62,Pará,14,Aérea,1,2024,Janeiro,1,7,2026-01-15 01:47:11
Europa,6,Espanha,65,Pará,14,Aérea,1,2024,Janeiro,1,26,2026-01-15 01:47:11
América do Norte,3,Estados Unidos,24,Pará,14,Aérea,1,2024,Janeiro,1,229,2026-01-15 01:47:11
Europa,6,Estônia,66,Pará,14,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Finlândia,67,Pará,14,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,França,68,Pará,14,Aérea,1,2024,Janeiro,1,473,2026-01-15 01:47:11
América do Sul,4,Guiana,31,Pará,14,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Europa,6,Holanda,70,Pará,14,Aérea,1,2024,Janeiro,1,96,2026-01-15 01:47:11
América Central e Caribe,2,Honduras,17,Pará,14,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Irlanda,72,Pará,14,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Ásia,5,Israel,47,Pará,14,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
Europa,6,Itália,73,Pará,14,Aérea,1,2024,Janeiro,1,14,2026-01-15 01:47:11
América Central e Caribe,2,Outros países da América Central e Caribe,22,Pará,14,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Outros países da Europa,89,Pará,14,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
África,1,Marrocos,6,Pará,14,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América do Norte,3,México,25,Pará,14,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,Pará,14,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Noruega,77,Pará,14,Aérea,1,2024,Janeiro,1,20,2026-01-15 01:47:11
América do Sul,4,Peru,34,Pará,14,Aérea,1,2024,Janeiro,1,6,2026-01-15 01:47:11
Europa,6,Polônia,78,Pará,14,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Portugal,79,Pará,14,Aérea,1,2024,Janeiro,1,209,2026-01-15 01:47:11
Europa,6,Reino Unido,80,Pará,14,Aérea,1,2024,Janeiro,1,18,2026-01-15 01:47:11
América Central e Caribe,2,República Dominicana,20,Pará,14,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Europa,6,Romênia,82,Pará,14,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Europa,6,Rússia,83,Pará,14,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
Europa,6,Suécia,85,Pará,14,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Suíça,86,Pará,14,Aérea,1,2024,Janeiro,1,13,2026-01-15 01:47:11
América do Sul,4,Suriname,35,Pará,14,Aérea,1,2024,Janeiro,1,753,2026-01-15 01:47:11
América do Sul,4,Uruguai,36,Pará,14,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América do Sul,4,Venezuela,37,Pará,14,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América do Sul,4,Argentina,26,Outras Unidades da Federação,99,Aérea,1,2024,Janeiro,1,16,2026-01-15 01:47:11
Europa,6,Alemanha,57,Paraná,16,Aérea,1,2024,Janeiro,1,12,2026-01-15 01:47:11
América do Sul,4,Argentina,26,Paraná,16,Aérea,1,2024,Janeiro,1,26,2026-01-15 01:47:11
Oceania,7,Austrália,90,Paraná,16,Aérea,1,2024,Janeiro,1,11,2026-01-15 01:47:11
Europa,6,Áustria,58,Paraná,16,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América do Norte,3,Canadá,23,Paraná,16,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América do Sul,4,Chile,28,Paraná,16,Aérea,1,2024,Janeiro,1,1471,2026-01-15 01:47:11
Ásia,5,China,40,Paraná,16,Aérea,1,2024,Janeiro,1,11,2026-01-15 01:47:11
América do Sul,4,Colômbia,29,Paraná,16,Aérea,1,2024,Janeiro,1,10,2026-01-15 01:47:11
América Central e Caribe,2,Costa Rica,12,Paraná,16,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Europa,6,Dinamarca,62,Paraná,16,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América do Sul,4,Equador,30,Paraná,16,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
Europa,6,Espanha,65,Paraná,16,Aérea,1,2024,Janeiro,1,23,2026-01-15 01:47:11
América do Norte,3,Estados Unidos,24,Paraná,16,Aérea,1,2024,Janeiro,1,43,2026-01-15 01:47:11
Europa,6,França,68,Paraná,16,Aérea,1,2024,Janeiro,1,8,2026-01-15 01:47:11
Europa,6,Holanda,70,Paraná,16,Aérea,1,2024,Janeiro,1,7,2026-01-15 01:47:11
Ásia,5,Indonésia,45,Paraná,16,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Irlanda,72,Paraná,16,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Ásia,5,Israel,47,Paraná,16,Aérea,1,2024,Janeiro,1,9,2026-01-15 01:47:11
Ásia,5,Japão,48,Paraná,16,Aérea,1,2024,Janeiro,1,7,2026-01-15 01:47:11
Ásia,5,Líbano,49,Paraná,16,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Lituânia,75,Paraná,16,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Ásia,5,Malásia,50,Paraná,16,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América do Norte,3,México,25,Paraná,16,Aérea,1,2024,Janeiro,1,5,2026-01-15 01:47:11
Oceania,7,Nova Zelândia,91,Paraná,16,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América Central e Caribe,2,Panamá,19,Paraná,16,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América do Sul,4,Paraguai,33,Paraná,16,Aérea,1,2024,Janeiro,1,73,2026-01-15 01:47:11
América do Sul,4,Peru,34,Paraná,16,Aérea,1,2024,Janeiro,1,24,2026-01-15 01:47:11
Europa,6,Polônia,78,Paraná,16,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Reino Unido,80,Paraná,16,Aérea,1,2024,Janeiro,1,14,2026-01-15 01:47:11
Ásia,5,República da Coreia,52,Paraná,16,Aérea,1,2024,Janeiro,1,13,2026-01-15 01:47:11
Europa,6,Rússia,83,Paraná,16,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
Europa,6,Suécia,85,Paraná,16,Aérea,1,2024,Janeiro,1,5,2026-01-15 01:47:11
Europa,6,Suíça,86,Paraná,16,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Ásia,5,Taiwan,55,Paraná,16,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Turquia,87,Paraná,16,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
Europa,6,Ucrânia,88,Paraná,16,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América do Sul,4,Uruguai,36,Paraná,16,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América do Sul,4,Venezuela,37,Paraná,16,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Europa,6,Alemanha,57,Paraná,16,Aérea,1,2024,Janeiro,1,7,2026-01-15 01:47:11
África,1,Angola,2,Paraná,16,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América do Sul,4,Argentina,26,Paraná,16,Aérea,1,2024,Janeiro,1,251,2026-01-15 01:47:11
Oceania,7,Austrália,90,Paraná,16,Aérea,1,2024,Janeiro,1,5,2026-01-15 01:47:11
Europa,6,Áustria,58,Paraná,16,Aérea,1,2024,Janeiro,1,7,2026-01-15 01:47:11
Europa,6,Bélgica,59,Paraná,16,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América do Sul,4,Bolívia,27,Paraná,16,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
América do Norte,3,Canadá,23,Paraná,16,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
América do Sul,4,Chile,28,Paraná,16,Aérea,1,2024,Janeiro,1,177,2026-01-15 01:47:11
Ásia,5,China,40,Paraná,16,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
América do Sul,4,Colômbia,29,Paraná,16,Aérea,1,2024,Janeiro,1,10,2026-01-15 01:47:11
América Central e Caribe,2,Costa Rica,12,Paraná,16,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América Central e Caribe,2,Cuba,13,Paraná,16,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Espanha,65,Paraná,16,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
América do Norte,3,Estados Unidos,24,Paraná,16,Aérea,1,2024,Janeiro,1,21,2026-01-15 01:47:11
Europa,6,Finlândia,67,Paraná,16,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,França,68,Paraná,16,Aérea,1,2024,Janeiro,1,10,2026-01-15 01:47:11
América Central e Caribe,2,Haiti,16,Paraná,16,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Holanda,70,Paraná,16,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Irlanda,72,Paraná,16,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Itália,73,Paraná,16,Aérea,1,2024,Janeiro,1,6,2026-01-15 01:47:11
Ásia,5,Japão,48,Paraná,16,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
América do Norte,3,México,25,Paraná,16,Aérea,1,2024,Janeiro,1,6,2026-01-15 01:47:11
Europa,6,Noruega,77,Paraná,16,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
América Central e Caribe,2,Panamá,19,Paraná,16,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América do Sul,4,Paraguai,33,Paraná,16,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
América do Sul,4,Peru,34,Paraná,16,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Europa,6,Polônia,78,Paraná,16,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Portugal,79,Paraná,16,Aérea,1,2024,Janeiro,1,9,2026-01-15 01:47:11
Europa,6,Reino Unido,80,Paraná,16,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
Europa,6,República Tcheca,81,Paraná,16,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Rússia,83,Paraná,16,Aérea,1,2024,Janeiro,1,6,2026-01-15 01:47:11
Europa,6,Suécia,85,Paraná,16,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Ucrânia,88,Paraná,16,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América do Sul,4,Uruguai,36,Paraná,16,Aérea,1,2024,Janeiro,1,86,2026-01-15 01:47:11
América do Sul,4,Venezuela,37,Paraná,16,Aérea,1,2024,Janeiro,1,8,2026-01-15 01:47:11
Europa,6,Alemanha,57,Pernambuco,17,Aérea,1,2024,Janeiro,1,430,2026-01-15 01:47:11
América do Sul,4,Argentina,26,Pernambuco,17,Aérea,1,2024,Janeiro,1,1336,2026-01-15 01:47:11
Ásia,5,Outros países da Ásia,56,Pernambuco,17,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Oceania,7,Austrália,90,Pernambuco,17,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Áustria,58,Pernambuco,17,Aérea,1,2024,Janeiro,1,104,2026-01-15 01:47:11
Europa,6,Bélgica,59,Pernambuco,17,Aérea,1,2024,Janeiro,1,23,2026-01-15 01:47:11
América do Sul,4,Bolívia,27,Pernambuco,17,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
África,1,Cabo Verde,3,Pernambuco,17,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
América do Norte,3,Canadá,23,Pernambuco,17,Aérea,1,2024,Janeiro,1,8,2026-01-15 01:47:11
América do Sul,4,Chile,28,Pernambuco,17,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Ásia,5,China,40,Pernambuco,17,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
América do Sul,4,Colômbia,29,Pernambuco,17,Aérea,1,2024,Janeiro,1,1,2026-01-15 01:47:11
Europa,6,Croácia,61,Pernambuco,17,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Dinamarca,62,Pernambuco,17,Aérea,1,2024,Janeiro,1,27,2026-01-15 01:47:11
América do Sul,4,Equador,30,Pernambuco,17,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Eslovênia,64,Pernambuco,17,Aérea,1,2024,Janeiro,1,3,2026-01-15 01:47:11
Europa,6,Espanha,65,Pernambuco,17,Aérea,1,2024,Janeiro,1,190,2026-01-15 01:47:11
América do Norte,3,Estados Unidos,24,Pernambuco,17,Aérea,1,2024,Janeiro,1,194,2026-01-15 01:47:11
Europa,6,Finlândia,67,Pernambuco,17,Aérea,1,2024,Janeiro,1,4,2026-01-15 01:47:11
Europa,6,França,68,Pernambuco,17,Aérea,1,2024,Janeiro,1,207,2026-01-15 01:47:11
Europa,6,Grécia,69,Pernambuco,17,Aérea,1,2024,Janeiro,1,2,2026-01-15 01:47:11
Europa,6,Holanda,70,Pernambuco,17,Aérea,1,2024,Janeiro,1,50,2026-01-15 01:47:11
